District,Constituency,Constituency Category,Candidate,Gender,Candidate Category,Age,Party,Votes,POSITION
Adilabad,Sirpur,GEN,KONERU KONAPPA,M,GEN,58,BSP,49033,1
Adilabad,Sirpur,GEN,KAVETI SAMMAIAH,M,GEN,57,TRS,40196,2
Adilabad,Sirpur,GEN,KOKKIRALA PREM SAGAR RAO,M,GEN,50,INC,26955,3
Adilabad,Sirpur,GEN,RAAVI SRINIVAS RAO,M,GEN,40,TDP,19359,4
Adilabad,Sirpur,GEN,M.D RAZI HYDER.,M,GEN,59,MaSP,4675,5
Adilabad,Sirpur,GEN,MOHAMMAD JABBAR KHAN.,M,GEN,50,IND,3769,6
Adilabad,Sirpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1756,7
Adilabad,Sirpur,GEN,DURGAM. SHYAM RAO,M,SC,57,IND,1614,8
Adilabad,Sirpur,GEN,MURALI KRISHNA.R.,M,GEN,38,IND,1263,9
Adilabad,Sirpur,GEN,M.RAMCHANDER,M,SC,54,IND,933,10
Adilabad,Sirpur,GEN,LENDUGURE MENGAJI PATEL,M,GEN,62,BCUF,923,11
Adilabad,Sirpur,GEN,SHABBIR HUSSAIN,M,GEN,38,YSRCP,812,12
Adilabad,Chennur ,SC,NALLALA ODELU,M,SC,50,TRS,64867,1
Adilabad,Chennur ,SC,GADDAM VINOD,M,SC,57,INC,38703,2
Adilabad,Chennur ,SC,RAM VENU,M,SC,39,BJP,7879,3
Adilabad,Chennur ,SC,SOGALA SANJEEV,M,SC,34,RP(K),5711,4
Adilabad,Chennur ,SC,None of the Above,NULL,NULL,NULL,NOTA,1616,5
Adilabad,Chennur ,SC,THUNGAPINDI RAMESH,M,SC,34,BSP,1607,6
Adilabad,Chennur ,SC,SEGGAM RAJESHWAR,M,SC,44,IND,1415,7
Adilabad,Chennur ,SC,MEDAPAKA SATHISH,M,SC,29,IND,1069,8
Adilabad,Chennur ,SC,THOGARI BANESH,M,SC,39,IND,1064,9
Adilabad,Chennur ,SC,MEKALA PRAMEELA,F,SC,47,YSRCP,843,10
Adilabad,Chennur ,SC,ANDUGULA SRINIVAS,M,SC,42,IND,571,11
Adilabad,Chennur ,SC,MOYYA RAMBABU,M,SC,45,IND,568,12
Adilabad,Chennur ,SC,RODDA MOHAN,M,SC,33,AAAP,536,13
Adilabad,Chennur ,SC,ELPULA SRINIVAS,M,SC,37,RLD,500,14
Adilabad,Chennur ,SC,RAMAGIRI VIKRAM SINGH,M,SC,27,NIP,404,15
Adilabad,Chennur ,SC,BIRUDULA PRADEEP,M,SC,29,IND,368,16
Adilabad,Bellampalli,SC,DURGAM CHINNAIAH,M,SC,43,TRS,73779,1
Adilabad,Bellampalli,SC,GUNDA MALLESH,M,SC,67,CPI,21251,2
Adilabad,Bellampalli,SC,PATI SUBHADRA,F,SC,59,TDP,9167,3
Adilabad,Bellampalli,SC,BADIKELA SAMPATH KUMAR,M,SC,51,IND,2648,4
Adilabad,Bellampalli,SC,JADI SHANKARAIAH,M,SC,41,IND,1940,5
Adilabad,Bellampalli,SC,SABBANI KRISHNA,M,SC,51,MCPI,1390,6
Adilabad,Bellampalli,SC,ERUKALA RAJ KIRAN,M,SC,35,YSRCP,1377,7
Adilabad,Bellampalli,SC,CHILUMULA SHANKAR,M,SC,49,IND,1257,8
Adilabad,Bellampalli,SC,None of the Above,NULL,NULL,NULL,NOTA,781,9
Adilabad,Bellampalli,SC,DANDU RAVINDER,M,SC,45,LSP,631,10
Adilabad,Bellampalli,SC,MADDALA SRINIVAS,M,SC,33,IND,618,11
Adilabad,Bellampalli,SC,GADDALA HYMAVATHI,F,SC,32,IND,545,12
Adilabad,Bellampalli,SC,MEKALA  VENKATESHAM,M,SC,44,IND,518,13
Adilabad,Bellampalli,SC,NEERLA PADMA,F,SC,34,IND,517,14
Adilabad,Bellampalli,SC,DUBASI PRABHAKAR,M,SC,29,IND,516,15
Adilabad,Bellampalli,SC,AMBALA MAHENDAR,M,SC,43,IND,503,16
Adilabad,Bellampalli,SC,GANDHAM SHANKAR,M,SC,48,IND,436,17
Adilabad,Bellampalli,SC,BANDARI SRINIVAS,M,SC,27,AAAP,385,18
Adilabad,Bellampalli,SC,BATHULA MADHU,M,SC,35,AIFB,366,19
Adilabad,Bellampalli,SC,MOGURAM KANNAIAH,M,SC,42,IND,359,20
Adilabad,Bellampalli,SC,RAJALINGU CHIPPAKURTHI,M,SC,28,IND,320,21
Adilabad,Bellampalli,SC,RATHNAM SRIKANTH,M,SC,27,IND,150,22
Adilabad,Mancherial,GEN,DIWAKAR RAO NADIPELLI,M,GEN,61,TRS,95171,1
Adilabad,Mancherial,GEN,GADDAM ARAVINDA REDDY,M,GEN,57,INC,35921,2
Adilabad,Mancherial,GEN,MULKALA MALLAREDDY,M,GEN,46,BJP,11584,3
Adilabad,Mancherial,GEN,AZMEERA LALKUMAR,M,ST,36,IND,5110,4
Adilabad,Mancherial,GEN,None of the Above,NULL,NULL,NULL,NOTA,1482,5
Adilabad,Mancherial,GEN,MITTAPALLI KIRAN KUMAR,M,SC,28,pjdl,1206,6
Adilabad,Mancherial,GEN,VEMULA KIRAN,M,GEN,30,BSP,970,7
Adilabad,Mancherial,GEN,SYED AFZALUDDIN,M,GEN,37,YSRCP,813,8
Adilabad,Mancherial,GEN,BAKAM MALLESH,M,GEN,34,IND,482,9
Adilabad,Mancherial,GEN,NAINALA VENKATESHWARLU,M,GEN,41,IND,359,10
Adilabad,Mancherial,GEN,MD.CHAND PASHA,M,GEN,46,IND,354,11
Adilabad,Mancherial,GEN,RAVIKANTI DASHARATHAM,M,GEN,56,IND,345,12
Adilabad,Mancherial,GEN,SHAIK MOHAMED,M,GEN,46,IND,336,13
Adilabad,Mancherial,GEN,RANGU MALLESHAM,M,GEN,44,AIFB,320,14
Adilabad,Asifabad ,ST,KOVA LAXMI,F,ST,45,TRS,59094,1
Adilabad,Asifabad ,ST,ATRAM SAKKU,M,ST,42,INC,40039,2
Adilabad,Asifabad ,ST,MARSUKOLA SARSWATHI,F,ST,42,TDP,25439,3
Adilabad,Asifabad ,ST,KOTNAKA VIJAY KUMAR,M,ST,44,MaSP,7735,4
Adilabad,Asifabad ,ST,ADE LEELARANI,F,ST,47,IND,4592,5
Adilabad,Asifabad ,ST,KANAKA RAMBABAI,F,ST,56,BSP,4022,6
Adilabad,Asifabad ,ST,None of the Above,NULL,NULL,NULL,NOTA,2833,7
Adilabad,Asifabad ,ST,PENDRAM GOPI,M,ST,48,IND,1370,8
Adilabad,Asifabad ,ST,SIDAM ARJU,M,ST,62,GGP,1314,9
Adilabad,Khanapur ,ST,AJMEERA REKHA,F,ST,39,TRS,67442,1
Adilabad,Khanapur ,ST,RATHOD RITESH,M,ST,29,TDP,28931,2
Adilabad,Khanapur ,ST,AJMEERA HARI NAIK,M,ST,45,INC,26087,3
Adilabad,Khanapur ,ST,JADHAV BHOJYA NAIK,M,ST,51,IND,5692,4
Adilabad,Khanapur ,ST,MESRAM ANAND RAO,M,ST,32,IND,5107,5
Adilabad,Khanapur ,ST,None of the Above,NULL,NULL,NULL,NOTA,2427,6
Adilabad,Khanapur ,ST,BANOTH BHEELSINGH NAIK,M,ST,34,RLD,1031,7
Adilabad,Adilabad,GEN,JOGU RAMANNA,M,GEN,51,TRS,58705,1
Adilabad,Adilabad,GEN,PAYAL SHANKER,M,GEN,42,BJP,43994,2
Adilabad,Adilabad,GEN,BHARGAV DESHPANDE,M,GEN,27,INC,30298,3
Adilabad,Adilabad,GEN,ISLAMUDDIN,M,GEN,37,MaSP,2878,4
Adilabad,Adilabad,GEN,BHUMA REDDY PATIL,M,SC,55,BSP,1701,5
Adilabad,Adilabad,GEN,LANKA RAGHAVULU,M,GEN,53,CPM,1120,6
Adilabad,Adilabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,864,7
Adilabad,Adilabad,GEN,SHIRAZ KHAN,F,GEN,43,IND,631,8
Adilabad,Adilabad,GEN,UTLA NARSIMLU,M,GEN,54,IND,565,9
Adilabad,Adilabad,GEN,SS RASHEED UL HARQUE,M,GEN,26,AAAP,485,10
Adilabad,Adilabad,GEN,BEJJENKI ANIL KUMAR,M,GEN,37,YSRCP,449,11
Adilabad,Adilabad,GEN,MUNIGELA NARSING,M,GEN,51,IND,427,12
Adilabad,Adilabad,GEN,PANDITH RAO TAKBIDE,M,GEN,66,SHS,427,13
Adilabad,Adilabad,GEN,HARISH CHANDER,M,GEN,50,IND,355,14
Adilabad,Adilabad,GEN,SHAFI ULLA KHAN,M,GEN,44,WPOI,297,15
Adilabad,Adilabad,GEN,MOHD. RAFEEQ,M,GEN,37,IUML,283,16
Adilabad,Boath ,ST,RATHOD BAPURAO,M,ST,52,TRS,62870,1
Adilabad,Boath ,ST,JADHAV ANIL KUMAR,M,ST,41,INC,35877,2
Adilabad,Boath ,ST,SOYAM BAPURAO,M,ST,45,TDP,35218,3
Adilabad,Boath ,ST,None of the Above,NULL,NULL,NULL,NOTA,2246,4
Adilabad,Boath ,ST,GEDAM TULASI DAS,M,ST,62,YSRCP,1281,5
Adilabad,Boath ,ST,MESRAM NANDA KISHORE,M,ST,27,RLD,1007,6
Adilabad,Nirmal,GEN,ALLOLLA INDRA KARAN REDDY,M,GEN,65,BSP,61368,1
Adilabad,Nirmal,GEN,KUCHADI SRIHARIRAO,M,GEN,53,TRS,52871,2
Adilabad,Nirmal,GEN,ALLETI MAHESHWAR REDDY,M,GEN,46,INC,38951,3
Adilabad,Nirmal,GEN,MIRZA YASEEN BAIG,M,GEN,49,TDP,4567,4
Adilabad,Nirmal,GEN,None of the Above,NULL,NULL,NULL,NOTA,1365,5
Adilabad,Nirmal,GEN,ALLURI MALLAREDDY,M,GEN,55,YSRCP,946,6
Adilabad,Nirmal,GEN,N.T.RAJESHWAR,M,SC,48,BMUP,870,7
Adilabad,Nirmal,GEN,KAPURAPU PRAVEEN KUMAR,M,SC,32,IND,577,8
Adilabad,Mudhole,GEN,GADDIGARI VITTAL REDDY,M,GEN,59,INC,63322,1
Adilabad,Mudhole,GEN,DR. PADAKANTI RAMADEVI,F,GEN,52,BJP,48485,2
Adilabad,Mudhole,GEN,DR.S.VENUGOPALA CHARY,M,GEN,54,TRS,43540,3
Adilabad,Mudhole,GEN,JAGME DEVIDAS,M,SC,30,BSP,3683,4
Adilabad,Mudhole,GEN,None of the Above,NULL,NULL,NULL,NOTA,1792,5
Adilabad,Mudhole,GEN,PANDIT RAO TAKBIDE,M,GEN,66,SHS,1086,6
Adilabad,Mudhole,GEN,LALU TATIWAR,M,GEN,62,IND,964,7
Nizamabad,Armur,GEN,ASHANNAGARI JEEVAN REDDY,M,GEN,38,TRS,67555,1
Nizamabad,Armur,GEN,K.R.SURESH REDDY,M,GEN,54,INC,53591,2
Nizamabad,Armur,GEN,RAJARAM DODOLLA,M,GEN,38,TDP,7528,3
Nizamabad,Armur,GEN,KOPPU RAJAIAH,M,SC,64,BSP,1456,4
Nizamabad,Armur,GEN,None of the Above,NULL,NULL,NULL,NOTA,1445,5
Nizamabad,Armur,GEN,ANJAIAH KONDANI,M,GEN,32,PPOI,1362,6
Nizamabad,Armur,GEN,LAXMI PRASANNA,F,GEN,25,IND,1271,7
Nizamabad,Armur,GEN,TALARI SATYAM,M,SC,31,RPI(A),1135,8
Nizamabad,Armur,GEN,BASAR SAYANNA,M,GEN,39,IND,485,9
Nizamabad,Bodhan,GEN,SHAKIL,M,GEN,38,TRS,67427,1
Nizamabad,Bodhan,GEN,SUDARSHAN REDDY PODDUTURI,M,GEN,64,INC,51543,2
Nizamabad,Bodhan,GEN,MEDAPATI PRAKASH REDDY,M,GEN,49,TDP,26558,3
Nizamabad,Bodhan,GEN,KATPALLY SUDEEP REDDY,M,GEN,40,YSRCP,1656,4
Nizamabad,Bodhan,GEN,SILUMULA GANESH,M,SC,29,BSP,1497,5
Nizamabad,Bodhan,GEN,None of the Above,NULL,NULL,NULL,NOTA,1397,6
Nizamabad,Bodhan,GEN,PANIGANTI RAJITHAVANI,F,SC,40,PPOI,1058,7
Nizamabad,Bodhan,GEN,SATYANARAYANA,M,GEN,48,IND,641,8
Nizamabad,Bodhan,GEN,WAJHIULLAH KHAN M.D.,M,GEN,38,BCUF,400,9
Nizamabad,Bodhan,GEN,AMARNATH BABU. M,M,GEN,56,IND,392,10
Nizamabad,Bodhan,GEN,BALASHOWRI BELLAMKONDA,M,GEN,60,AAAP,310,11
Nizamabad,Bodhan,GEN,YARLAGADDA SAIBABA,M,GEN,45,RSP,289,12
Nizamabad,Jukkal ,SC,HANMANTH SHINDE,M,SC,40,TRS,72901,1
Nizamabad,Jukkal ,SC,GANGARAM S,M,SC,62,INC,37394,2
Nizamabad,Jukkal ,SC,T. ARUNA TARA,F,SC,41,IND,10324,3
Nizamabad,Jukkal ,SC,MADDELA NAVEEN KUMAR,M,SC,26,TDP,7462,4
Nizamabad,Jukkal ,SC,GANGARAM,M,SC,39,BSP,5211,5
Nizamabad,Jukkal ,SC,PRAKASH NAIDU,M,SC,47,YSRCP,1771,6
Nizamabad,Jukkal ,SC,AYYALA ANAND KUMAR,M,SC,33,DABAP,1622,7
Nizamabad,Jukkal ,SC,None of the Above,NULL,NULL,NULL,NOTA,1430,8
Nizamabad,Jukkal ,SC,E. THUKARAM,M,SC,49,IND,1105,9
Nizamabad,Jukkal ,SC,B. PANDARI,M,SC,55,IND,688,10
Nizamabad,Jukkal ,SC,RAJU,M,SC,33,IND,667,11
Nizamabad,Jukkal ,SC,K. NAGARAO,M,SC,42,IND,614,12
Nizamabad,Banswada,GEN,SRINIVAS REDDY PARIGE,M,GEN,62,TRS,65868,1
Nizamabad,Banswada,GEN,BALARAJU KASULA,M,GEN,52,INC,41938,2
Nizamabad,Banswada,GEN,BADYA NAIK RATHOD,M,ST,43,TDP,19692,3
Nizamabad,Banswada,GEN,NARAHARI GANGARAM,M,SC,53,BSP,3890,4
Nizamabad,Banswada,GEN,RAMESH CHANDRA BENARJI KAKI,M,GEN,52,IND,2861,5
Nizamabad,Banswada,GEN,None of the Above,NULL,NULL,NULL,NOTA,1316,6
Nizamabad,Banswada,GEN,ANJAIAH KONDANI,M,GEN,32,PPOI,944,7
Nizamabad,Banswada,GEN,RAVUTLA SOBHANA MAHENDER GOUD,F,GEN,41,YSRCP,788,8
Nizamabad,Banswada,GEN,R.SAILU,M,GEN,66,IND,493,9
Nizamabad,Banswada,GEN,MAJID ALI QURESHI,M,GEN,63,AAAP,361,10
Nizamabad,Yellareddy,GEN,EANUGU RAVINDER REDDY,M,GEN,49,TRS,70760,1
Nizamabad,Yellareddy,GEN,JAJALA SURENDER,M,GEN,41,INC,46751,2
Nizamabad,Yellareddy,GEN,BANALA LAXMA REDDY,M,GEN,42,BJP,33359,3
Nizamabad,Yellareddy,GEN,None of the Above,NULL,NULL,NULL,NOTA,2212,4
Nizamabad,Yellareddy,GEN,DR. MARRI RAMREDDY,M,GEN,45,LSP,1867,5
Nizamabad,Yellareddy,GEN,SIDHARTHA REDDY PEDDAPATLOLA,M,GEN,43,YSRCP,1642,6
Nizamabad,Yellareddy,GEN,NAGABUSHANAM BATTINI,M,GEN,50,IND,767,7
Nizamabad,Yellareddy,GEN,CHITYALA SAYANNA,M,SC,42,IND,657,8
